energy_eV,cross_section_cm2
22.8,1.260974549231508e-19
22.9,1.2571338617744932e-19
23.0,1.2533115250928664e-19
23.1,1.249507115448683e-19
23.2,1.2457202091040004e-19
23.3,1.2419503823208743e-19
23.4,1.2381972113613605e-19
23.5,1.234460272487516e-19
23.6,1.230739141961396e-19
23.7,1.2270333960450574e-19
23.8,1.2233426110005566e-19
23.9,1.2196663630899486e-19
24.0,1.2160042285752915e-19
24.1,1.2123557837186398e-19
24.2,1.2087206047820504e-19
24.3,1.2050982680275795e-19
24.4,1.2014883497172832e-19
24.5,1.1978904261132177e-19
24.6,1.1943040734774393e-19
24.7,1.190728868072004e-19
24.8,1.1871643861589682e-19
24.9,1.183610204000388e-19
25.0,1.1800658978583196e-19
25.1,1.1765311259691671e-19
25.2,1.173005874466725e-19
25.3,1.169490211459137e-19
25.4,1.1659842050545453e-19
25.5,1.1624879233610925e-19
25.6,1.159001434486922e-19
25.7,1.155524806540176e-19
25.8,1.1520581076289973e-19
25.9,1.148601405861529e-19
26.0,1.1451547693459146e-19
26.1,1.1417182661902952e-19
26.2,1.138291964502815e-19
26.3,1.1348759323916163e-19
26.4,1.1314702379648414e-19
26.5,1.1280749493306339e-19
26.6,1.124690134597136e-19
26.7,1.121315861872491e-19
26.8,1.1179521992648416e-19
26.9,1.1145992148823298e-19
27.0,1.1112569768330995e-19
27.1,1.1079255532252926e-19
27.2,1.1046050121670526e-19
27.3,1.101295421766522e-19
27.4,1.0979968501318434e-19
27.5,1.0947093653711597e-19
27.6,1.091433035592614e-19
27.7,1.0881679289043486e-19
27.8,1.0849141134145065e-19
27.9,1.0816716572312307e-19
28.0,1.0784406284626637e-19
28.1,1.0752210952169483e-19
28.2,1.072013125602227e-19
28.3,1.0688167877266434e-19
28.4,1.0656321496983399e-19
28.5,1.0624592796254593e-19
28.6,1.059298245616144e-19
28.7,1.0561491157785374e-19
28.8,1.0530119582207818e-19
28.9,1.0498868410510202e-19
29.0,1.0467738323773954e-19
29.1,1.0436730003080501e-19
29.2,1.0405844129511273e-19
29.3,1.0375081384147697e-19
29.4,1.03444424480712e-19
29.5,1.0313928002363208e-19
29.6,1.0283538728105153e-19
29.7,1.0253275306378458e-19
29.8,1.0223138418264559e-19
29.9,1.0193128744844874e-19
30.0,1.0163246967200838e-19
30.1,1.0133493563889518e-19
30.2,1.0103868203370542e-19
30.3,1.0074370351579189e-19
30.4,1.0044999474450723e-19
30.5,1.0015755037920422e-19
30.6,9.986636507923556e-20
30.7,9.9576433503954e-20
30.8,9.928775031271223e-20
30.9,9.900031016486298e-20
31.0,9.871410771975899e-20
31.1,9.842913763675292e-20
31.2,9.814539457519758e-20
31.3,9.786287319444566e-20
31.4,9.758156815384984e-20
31.5,9.73014741127629e-20
31.6,9.702258573053753e-20
31.7,9.674489766652645e-20
31.8,9.646840458008241e-20
31.9,9.619310113055811e-20
32.0,9.591898197730629e-20
32.1,9.564604177967963e-20
32.2,9.537427519703089e-20
32.3,9.51036768887128e-20
32.4,9.483424151407802e-20
32.5,9.456596373247939e-20
32.6,9.429883820326951e-20
32.7,9.403285958580116e-20
32.8,9.376802253942708e-20
32.9,9.35043217234999e-20
33.0,9.324175179737248e-20
33.1,9.298030742039745e-20
33.2,9.271998325192751e-20
33.3,9.246077395131549e-20
33.4,9.220267417791403e-20
33.5,9.194567859107583e-20
33.6,9.16897818501537e-20
33.7,9.14349786145003e-20
33.8,9.118126354346835e-20
33.9,9.09286312964106e-20
34.0,9.067707653267977e-20
34.1,9.042659391162855e-20
34.2,9.01771780926097e-20
34.3,8.992882373497591e-20
34.4,8.968152549807997e-20
34.5,8.94352780412745e-20
34.6,8.919007602391228e-20
34.7,8.894591410534602e-20
34.8,8.870278694492849e-20
34.9,8.846068920201234e-20
35.0,8.821961553595032e-20
35.1,8.797956060609516e-20
35.2,8.774051907179956e-20
35.3,8.750248559241627e-20
35.4,8.726545482729805e-20
35.5,8.702942143579751e-20
35.6,8.679438007726745e-20
35.7,8.656032541106057e-20
35.8,8.632725209652961e-20
35.9,8.60951547930273e-20
36.0,8.586402815990632e-20
36.1,8.563386685651944e-20
36.2,8.540466554221933e-20
36.3,8.517641887635876e-20
36.4,8.494912151829043e-20
36.5,8.472276812736706e-20
36.6,8.449735336294139e-20
36.7,8.42728718843661e-20
36.8,8.404931835099398e-20
36.9,8.382668742217769e-20
37.0,8.360497375726997e-20
37.1,8.338417201562356e-20
37.2,8.316427685659116e-20
37.3,8.294528293952552e-20
37.4,8.272718492377937e-20
37.5,8.250997746870535e-20
37.6,8.229365523365626e-20
37.7,8.207821287798479e-20
37.8,8.18636450610437e-20
37.9,8.164994644218569e-20
38.0,8.143711168076345e-20
38.1,8.122513543612973e-20
38.2,8.101401236763727e-20
38.3,8.080373713463878e-20
38.4,8.059430439648697e-20
38.5,8.038570881253456e-20
38.6,8.017794504213429e-20
38.7,7.997100774463885e-20
38.8,7.9764891579401e-20
38.9,7.955959120577347e-20
39.0,7.935510128310893e-20
39.1,7.915141647076014e-20
39.2,7.894853142807982e-20
39.3,7.874644081442068e-20
39.4,7.854513928913546e-20
39.5,7.834462151157686e-20
39.6,7.814488214109761e-20
39.7,7.794591583705045e-20
39.8,7.774771725878807e-20
39.9,7.755028106566322e-20
40.0,7.735360191702862e-20
40.1,7.715767409429062e-20
40.2,7.696249036707029e-20
40.3,7.676804312704224e-20
40.4,7.657432476588118e-20
40.5,7.638132767526179e-20
40.6,7.618904424685873e-20
40.7,7.59974668723467e-20
40.8,7.580658794340033e-20
40.9,7.56163998516943e-20
41.0,7.542689498890335e-20
41.1,7.523806574670206e-20
41.2,7.50499045167652e-20
41.3,7.486240369076735e-20
41.4,7.467555566038323e-20
41.5,7.448935281728754e-20
41.6,7.43037875531549e-20
41.7,7.411885225966004e-20
41.8,7.393453932847758e-20
41.9,7.375084115128223e-20
42.0,7.356775011974867e-20
42.1,7.338525862555152e-20
42.2,7.320335906036552e-20
42.3,7.30220438158653e-20
42.4,7.284130528372555e-20
42.5,7.266113585562097e-20
42.6,7.248152792322618e-20
42.7,7.23024738782159e-20
42.8,7.212396611226477e-20
42.9,7.19459970170475e-20
43.0,7.176855898423876e-20
43.1,7.159164440551316e-20
43.2,7.141524567254547e-20
43.3,7.12393551770103e-20
43.4,7.106396531058232e-20
43.5,7.088906846493628e-20
43.6,7.071465703174677e-20
43.7,7.05407234026885e-20
43.8,7.036725996943612e-20
43.9,7.019425912366435e-20
44.0,7.002171325704783e-20
44.1,6.984961476126123e-20
44.2,6.967795602797925e-20
44.3,6.950672944887653e-20
44.4,6.933592741562778e-20
44.5,6.916554231990767e-20
44.6,6.899556655339085e-20
44.7,6.8825992507752e-20
44.8,6.865681257466581e-20
44.9,6.848801914580695e-20
45.0,6.83196046128501e-20
45.1,6.815156297571567e-20
45.2,6.79838946673072e-20
45.3,6.781660172877403e-20
45.4,6.764968620126542e-20
45.5,6.74831501259307e-20
45.6,6.731699554391911e-20
45.7,6.715122449638e-20
45.8,6.698583902446265e-20
45.9,6.682084116931635e-20
46.0,6.665623297209044e-20
46.1,6.649201647393417e-20
46.2,6.632819371599685e-20
46.3,6.616476673942779e-20
46.4,6.600173758537628e-20
46.5,6.583910829499163e-20
46.6,6.567688090942314e-20
46.7,6.551505746982007e-20
46.8,6.535364001733176e-20
46.9,6.51926305931075e-20
47.0,6.503203123829658e-20
47.1,6.48718439940483e-20
47.2,6.471207090151196e-20
47.3,6.455271400183686e-20
47.4,6.43937753361723e-20
47.5,6.423525694566758e-20
47.6,6.4077160871472e-20
47.7,6.391948915473484e-20
47.8,6.37622438366054e-20
47.9,6.360542695823298e-20
48.0,6.344904056076692e-20
48.1,6.32930866853565e-20
48.2,6.313756737315096e-20
48.3,6.298248466529966e-20
48.4,6.282784060295188e-20
48.5,6.267363722725693e-20
48.6,6.251987657936409e-20
48.7,6.236656070042268e-20
48.8,6.221369163158197e-20
48.9,6.206127141399127e-20
49.0,6.19093020887999e-20
49.1,6.175778569715713e-20
49.2,6.160672428021224e-20
49.3,6.145611987911459e-20
49.4,6.130597453501344e-20
49.5,6.115629028905812e-20
49.6,6.100706918239787e-20
49.7,6.085831325618202e-20
49.8,6.071002455155987e-20
49.9,6.056220510968073e-20
50.0,6.041485697169388e-20
50.1,6.026798174584509e-20
50.2,6.012157930876602e-20
50.3,5.997564910418483e-20
50.4,5.983019057582962e-20
50.5,5.968520316742853e-20
50.6,5.954068632270971e-20
50.7,5.939663948540128e-20
50.8,5.925306209923133e-20
50.9,5.910995360792807e-20
51.0,5.896731345521959e-20
51.1,5.882514108483402e-20
51.2,5.868343594049948e-20
51.3,5.854219746594413e-20
51.4,5.84014251048961e-20
51.5,5.826111830108352e-20
51.6,5.81212764982345e-20
51.7,5.798189914007721e-20
51.8,5.784298567033975e-20
51.9,5.770453553275027e-20
52.0,5.756654817103688e-20
52.1,5.742902302892775e-20
52.2,5.729195955015097e-20
52.3,5.715535717843468e-20
52.4,5.701921535750704e-20
52.5,5.688353353109617e-20
52.6,5.674831114293021e-20
52.7,5.661354763673725e-20
52.8,5.647924245624548e-20
52.9,5.6345395045183e-20
53.0,5.621200484727793e-20
53.1,5.607907130625843e-20
53.2,5.594659386585264e-20
53.3,5.581457196978864e-20
53.4,5.568300506179461e-20
53.5,5.555189258559868e-20
53.6,5.542123398492894e-20
53.7,5.529102870351358e-20
53.8,5.51612761850807e-20
53.9,5.503197587335842e-20
54.0,5.490312721207492e-20
54.1,5.477472964495828e-20
54.2,5.464678261573665e-20
54.3,5.451928556813816e-20
54.4,5.439223794589096e-20
54.5,5.426563919272317e-20
54.6,5.4139488752362926e-20
54.7,5.4013786068538337e-20
54.8,5.3888530584977573e-20
54.9,5.376372174540873e-20
55.0,5.363935899355998e-20
55.1,5.3515441548392763e-20
55.2,5.339196772980191e-20
55.3,5.3268935632915645e-20
55.4,5.3146343352862086e-20
55.5,5.3024188984769476e-20
55.6,5.2902470623765924e-20
55.7,5.2781186364979676e-20
55.8,5.2660334303538875e-20
55.9,5.2539912534571676e-20
56.0,5.241991915320632e-20
56.1,5.230035225457093e-20
56.2,5.21812099337937e-20
56.3,5.206249028600284e-20
56.4,5.1944191406326464e-20
56.5,5.1826311389892827e-20
56.6,5.170884833183004e-20
56.7,5.159180032726631e-20
56.8,5.1475165471329825e-20
56.9,5.1358941859148754e-20
57.0,5.124312758585128e-20
57.1,5.112772074656557e-20
57.2,5.10127194364198e-20
57.3,5.0898121750542156e-20
57.4,5.078392578406083e-20
57.5,5.0670129632103985e-20
57.6,5.055673138979979e-20
57.7,5.0443729152276457e-20
57.8,5.0331121014662115e-20
57.9,5.021890507208498e-20
58.0,5.010707941967323e-20
58.1,4.999564215255503e-20
58.2,4.988459136585855e-20
58.3,4.9773925154712e-20
58.4,4.9663641614243524e-20
58.5,4.955373883958132e-20
58.6,4.9444214925853573e-20
58.7,4.9335067968188415e-20
58.8,4.922629606171411e-20
58.9,4.911789730155875e-20
59.0,4.900986978285055e-20
59.1,4.89022116007177e-20
59.2,4.8794920850288354e-20
59.3,4.868799562669071e-20
59.4,4.858143402505294e-20
59.5,4.847523414050322e-20
59.6,4.8369394068169723e-20
59.7,4.826391190318063e-20
59.8,4.8158785740664137e-20
59.9,4.80540136757484e-20
60.0,4.794959380356161e-20
60.1,4.784552421923194e-20
60.2,4.774180301788756e-20
60.3,4.7638428294656675e-20
60.4,4.753539814466743e-20
60.5,4.7432710663048026e-20
60.6,4.7330363944926644e-20
60.7,4.7228356085431434e-20
60.8,4.7126685179690604e-20
60.9,4.702534932283233e-20
61.0,4.6924346609984777e-20
61.1,4.682367513627613e-20
61.2,4.6723332996834556e-20
61.3,4.6623318286788254e-20
61.4,4.652362910126539e-20
61.5,4.6424263535394145e-20
61.6,4.632521968430269e-20
61.7,4.6226495643119224e-20
61.8,4.61280895069719e-20
61.9,4.60299993709889e-20
62.0,4.593222333029843e-20
62.1,4.583475948002864e-20
62.2,4.573760591530771e-20
62.3,4.564076073126384e-20
62.4,4.554422202302518e-20
62.5,4.544798788571993e-20
62.6,4.535205641447627e-20
62.7,4.5256425704422346e-20
62.8,4.516109385068637e-20
62.9,4.506605894839651e-20
63.0,4.497131909268095e-20
63.1,4.4876872378667847e-20
63.2,4.478271690148541e-20
63.3,4.4688850756261783e-20
63.4,4.459527203812518e-20
63.5,4.4501978842203764e-20
63.6,4.4408969263625706e-20
63.7,4.4316241397519196e-20
63.8,4.4223793339012396e-20
63.9,4.41316231832335e-20
64.0,4.4039729025310694e-20
64.1,4.394810896037213e-20
64.2,4.3856761083546005e-20
64.3,4.376568348996048e-20
64.4,4.3674874274743756e-20
64.5,4.3584331533024005e-20
64.6,4.3494053359929413e-20
64.7,4.3404037850588124e-20
64.8,4.331428310012835e-20
64.9,4.322478720367826e-20
65.0,4.3135548256366027e-20
65.1,4.304656435331983e-20
65.2,4.295783358966788e-20
65.3,4.28693540605383e-20
65.4,4.2781123861059295e-20
65.5,4.269314108635905e-20
65.6,4.2605403831565734e-20
65.7,4.251791019180753e-20
65.8,4.2430658262212624e-20
65.9,4.2343646137909155e-20
66.0,4.225687191402536e-20
66.1,4.2170333685689366e-20
66.2,4.208402954802939e-20
66.3,4.19979575961736e-20
66.4,4.191211592525015e-20
66.5,4.182650263038725e-20
66.6,4.1741115806713054e-20
66.7,4.165595354935577e-20
66.8,4.157101395344355e-20
66.9,4.148629511410457e-20
67.0,4.140179512646702e-20
67.1,4.131751208565909e-20
67.2,4.123344408680894e-20
67.3,4.114958922504475e-20
67.4,4.106594559549471e-20
67.5,4.0982511293286994e-20
67.6,4.089928441354975e-20
67.7,4.081626305141122e-20
67.8,4.073344530199953e-20
67.9,4.065082926044287e-20
68.0,4.0568413021869423e-20
68.1,4.0486194681407365e-20
68.2,4.0404172334184884e-20
68.3,4.0322344075330156e-20
68.4,4.024070799997134e-20
68.5,4.015926220323664e-20
68.6,4.0078004780254206e-20
68.7,3.999693382615225e-20
68.8,3.9916047436058935e-20
68.9,3.983534370510242e-20
69.0,3.975482072841091e-20
69.1,3.967447660111258e-20
69.2,3.95943094183356e-20
69.3,3.951431727520816e-20
69.4,3.943449826685841e-20
69.5,3.9354850488414567e-20
69.6,3.9275372035004774e-20
69.7,3.919606100175724e-20
69.8,3.9116915483800126e-20
69.9,3.9037933576261606e-20
70.0,3.895911337426988e-20
70.1,3.888045325071304e-20
70.2,3.880195268951896e-20
70.3,3.872361145237544e-20
70.4,3.864542930097028e-20
70.5,3.856740599699128e-20
70.6,3.848954130212624e-20
70.7,3.841183497806296e-20
70.8,3.833428678648926e-20
70.9,3.82568964890929e-20
71.0,3.8179663847561724e-20
71.1,3.8102588623583494e-20
71.2,3.802567057884604e-20
71.3,3.7948909475037154e-20
71.4,3.7872305073844626e-20
71.5,3.779585713695627e-20
71.6,3.7719565426059876e-20
71.7,3.7643429702843256e-20
71.8,3.756744972899421e-20
71.9,3.7491625266200515e-20
72.0,3.741595607615001e-20
72.1,3.7340441920530455e-20
72.2,3.726508256102968e-20
72.3,3.7189877759335494e-20
72.4,3.7114827277135654e-20
72.5,3.7039930876118006e-20
72.6,3.696518831797032e-20
72.7,3.6890599364380416e-20
72.8,3.6816163777036087e-20
72.9,3.674188131762512e-20
73.0,3.666775174783534e-20
73.1,3.6593774829354524e-20
73.2,3.6519950323870504e-20
73.3,3.644627799307105e-20
73.4,3.637275759864398e-20
73.5,3.629938890227709e-20
73.6,3.6226171665658166e-20
73.7,3.6153105650475035e-20
73.8,3.608019061841549e-20
73.9,3.600742633116731e-20
74.0,3.5934812550418326e-20
74.1,3.586234903785631e-20
74.2,3.5790035555169084e-20
74.3,3.5717871864044455e-20
74.4,3.564585772617019e-20
74.5,3.557399290323412e-20
74.6,3.550227715692402e-20
74.7,3.543071024892773e-20
74.8,3.535929194093302e-20
74.9,3.528802199462768e-20
75.0,3.521690017169956e-20
75.1,3.51459262338364e-20
75.2,3.507509994272604e-20
75.3,3.500442106005628e-20
75.4,3.4933889347514884e-20
75.5,3.48635045667897e-20
75.6,3.4793266479568496e-20
75.7,3.47231748475391e-20
75.8,3.465322943238929e-20
75.9,3.458342999580687e-20
76.0,3.4513776299479637e-20
76.1,3.44442681050954e-20
76.2,3.437490517434197e-20
76.3,3.4305687268907135e-20
76.4,3.423661415047869e-20
76.5,3.416768558074445e-20
76.6,3.409890132139219e-20
76.7,3.4030261134109746e-20
76.8,3.396176478058489e-20
76.9,3.3893412022505436e-20
77.0,3.3825202621559187e-20
77.1,3.375713633943392e-20
77.2,3.368921293781748e-20
77.3,3.362143217839763e-20
77.4,3.355379382286218e-20
77.5,3.348629763289894e-20
77.6,3.34189433701957e-20
77.7,3.335173079644026e-20
77.8,3.3284659673320424e-20
77.9,3.3217729762524e-20
78.0,3.315094082573879e-20
78.1,3.308429262465257e-20
78.2,3.301778492095316e-20
78.3,3.295141747632836e-20
78.4,3.2885190052465975e-20
78.5,3.2819102411053795e-20
78.6,3.2753154313779623e-20
78.7,3.2687345522331265e-20
78.8,3.2621675798396504e-20
78.9,3.255614490366317e-20
79.0,3.249075259981905e-20
79.1,3.2425498648551927e-20
79.2,3.236038281154963e-20
79.3,3.229540485049994e-20
79.4,3.223056452709067e-20
79.5,3.216586160300961e-20
79.6,3.210129583994456e-20
79.7,3.2036866999583344e-20
79.8,3.1972574843613734e-20
79.9,3.1908419133723544e-20
80.0,3.1844399631600574e-20
80.1,3.178051609893261e-20
80.2,3.171676829740748e-20
80.3,3.165315598871296e-20
80.4,3.158967893453687e-20
80.5,3.1526336896566995e-20
80.6,3.1463129636491144e-20
80.7,3.140005691599712e-20
80.8,3.1337118496772706e-20
80.9,3.1274314140505726e-20
81.0,3.1211643608883965e-20
81.1,3.1149106663595224e-20
81.2,3.108670306632733e-20
81.3,3.1024432578768026e-20
81.4,3.096229496260518e-20
81.5,3.090028997952655e-20
81.6,3.083841739121994e-20
81.7,3.0776676959373166e-20
81.8,3.071506844567402e-20
81.9,3.06535916118103e-20
82.0,3.0592246219469824e-20
82.1,3.053103203034036e-20
82.2,3.0469948806109746e-20
82.3,3.040899630846574e-20
82.4,3.0348174299096194e-20
82.5,3.0287482539688865e-20
82.6,3.0226920791931574e-20
82.7,3.0166488817512114e-20
82.8,3.010618637811829e-20
82.9,3.0046013235437894e-20
83.0,2.998596915115875e-20
83.1,2.9926053886968624e-20
83.2,2.9866267204555364e-20
83.3,2.980660886560671e-20
83.4,2.974707863181052e-20
83.5,2.9687676264854557e-20
83.6,2.962840152642663e-20
83.7,2.956925417821454e-20
83.8,2.951023398190611e-20
83.9,2.9451340699189104e-20
84.0,2.939257409175136e-20
84.1,2.9333933921280635e-20
84.2,2.927541994946477e-20
84.3,2.921703193799153e-20
84.4,2.9158769648548754e-20
84.5,2.910063284282422e-20
84.6,2.904262128250572e-20
84.7,2.898473472928108e-20
84.8,2.892697294483808e-20
84.9,2.886933569086453e-20
85.0,2.8811822729048236e-20
85.1,2.875443382107697e-20
85.2,2.8697168728638575e-20
85.3,2.8640027213420816e-20
85.4,2.858300903711152e-20
85.5,2.852611396139846e-20
85.6,2.8469341747969455e-20
85.7,2.8412692158512303e-20
85.8,2.835616495471481e-20
85.9,2.829975989826477e-20
86.0,2.8243476750849984e-20
86.1,2.818731527415824e-20
86.2,2.8131275229877375e-20
86.3,2.807535637969514e-20
86.4,2.801955848529939e-20
86.5,2.7963881308377874e-20
86.6,2.790832461061843e-20
86.7,2.785288815370883e-20
86.8,2.77975716993369e-20
86.9,2.7742375009190427e-20
87.0,2.7687297844957225e-20
87.1,2.763233996832506e-20
87.2,2.757750114098178e-20
87.3,2.752278112461514e-20
87.4,2.746817968091298e-20
87.5,2.7413696571563077e-20
87.6,2.735933155825324e-20
87.7,2.730508440267126e-20
87.8,2.725095486650495e-20
87.9,2.719694271144211e-20
88.0,2.714304769917054e-20
88.1,2.708926959137802e-20
88.2,2.7035608149752382e-20
88.3,2.6982063135981395e-20
88.4,2.6928634311752896e-20
88.5,2.6875321438754664e-20
88.6,2.682212427867449e-20
88.7,2.67690425932002e-20
88.8,2.6716076144019573e-20
88.9,2.6663224692820418e-20
89.0,2.6610488001290543e-20
89.1,2.6557865831117718e-20
89.2,2.650535794398979e-20
89.3,2.645296410159453e-20
89.4,2.6400684065619746e-20
89.5,2.6348517597753236e-20
89.6,2.6296464459682795e-20
89.7,2.6244524413096238e-20
89.8,2.6192697219681348e-20
89.9,2.614098264112595e-20
90.0,2.6089380439117823e-20
90.1,2.6037890375344773e-20
90.2,2.5986512211494608e-20
90.3,2.5935245709255118e-20
90.4,2.5884090630314116e-20
90.5,2.5833046736359392e-20
90.6,2.5782113789078736e-20
90.7,2.5731291550159987e-20
90.8,2.5680579781290906e-20
90.9,2.562997824415931e-20
91.0,2.5579486700453003e-20
91.1,2.552910491185977e-20
91.2,2.5478832640067437e-20
91.3,2.542866964676378e-20
91.4,2.5378615693636613e-20
91.5,2.5328670542373734e-20
91.6,2.5278833954662944e-20
91.7,2.522910569219204e-20
91.8,2.5179485516648826e-20
91.9,2.512997318972111e-20
92.0,2.508056847309667e-20
92.1,2.5031271128463326e-20
92.2,2.4982080917508876e-20
92.3,2.4932997601921114e-20
92.4,2.488402094338785e-20
92.5,2.4835150703596874e-20
92.6,2.4786386644236e-20
92.7,2.4737728526993015e-20
92.8,2.4689176113555717e-20
92.9,2.464072916561193e-20
93.0,2.4592387444849433e-20
