energy_eV,cross_section_cm2
25.3,1.41172200989559e-17
25.4,1.41377480062481e-17
25.5,1.4157612161865703e-17
25.6,1.4176844012304917e-17
25.7,1.4195475004061952e-17
25.8,1.4213536583633015e-17
25.9,1.4231060197514315e-17
26.0,1.424807729220206e-17
26.1,1.4264619314192466e-17
26.2,1.4280717709981736e-17
26.3,1.4296403926066078e-17
26.4,1.4311709408941704e-17
26.5,1.432666560510482e-17
26.6,1.4341303961051642e-17
26.7,1.4355655923278372e-17
26.8,1.4369752938281222e-17
26.9,1.43836264525564e-17
27.0,1.4397307912600115e-17
27.1,1.4410828764908576e-17
27.2,1.4424220455977994e-17
27.3,1.4437514432304573e-17
27.4,1.4450742140384532e-17
27.5,1.446393502671407e-17
27.6,1.44771245377894e-17
27.7,1.4490342120106734e-17
27.8,1.4503619220162274e-17
27.9,1.4516987284452235e-17
28.0,1.453047775947282e-17
28.1,1.454411529673483e-17
28.2,1.455789736780743e-17
28.3,1.4571814649274345e-17
28.4,1.458585781771932e-17
28.5,1.4600017549726108e-17
28.6,1.461428452187845e-17
28.7,1.462864941076008e-17
28.8,1.4643102892954745e-17
28.9,1.4657635645046186e-17
29.0,1.467223834361815e-17
29.1,1.468690166525438e-17
29.2,1.470161628653861e-17
29.3,1.4716372884054585e-17
29.4,1.4731162134386058e-17
29.5,1.4745974714116765e-17
29.6,1.4760801299830438e-17
29.7,1.477563256811084e-17
29.8,1.4790459195541693e-17
29.9,1.480527185870676e-17
30.0,1.4820061234189765e-17
30.1,1.4834817998574462e-17
30.2,1.4849532828444587e-17
30.3,1.486419640038389e-17
30.4,1.4878799390976105e-17
30.5,1.4893332476804982e-17
30.6,1.4907786334454262e-17
30.7,1.4922151640507686e-17
30.8,1.4936419071548992e-17
30.9,1.495057930416193e-17
31.0,1.4964623014930235e-17
31.1,1.4978540880437663e-17
31.2,1.4992323577267946e-17
31.3,1.5005961782004823e-17
31.4,1.5019446171232044e-17
31.5,1.5032767421533354e-17
31.6,1.504591620949249e-17
31.7,1.5058883211693193e-17
31.8,1.5071659104719205e-17
31.9,1.5084234565154282e-17
32.0,1.509660026958215e-17
32.1,1.5108749423017403e-17
32.2,1.512068534419802e-17
32.3,1.513241388029282e-17
32.4,1.5143940878470623e-17
32.5,1.5155272185900243e-17
32.6,1.516641364975051e-17
32.7,1.5177371117190237e-17
32.8,1.5188150435388253e-17
32.9,1.5198757451513374e-17
33.0,1.5209198012734417e-17
33.1,1.5219477966220212e-17
33.2,1.5229603159139568e-17
33.3,1.5239579438661316e-17
33.4,1.524941265195427e-17
33.5,1.5259108646187258e-17
33.6,1.5268673268529095e-17
33.7,1.5278112366148596e-17
33.8,1.5287431786214594e-17
33.9,1.52966373758959e-17
34.0,1.5305734982361338e-17
34.1,1.5314730452779734e-17
34.2,1.5323629634319902e-17
34.3,1.533243837415066e-17
34.4,1.5341162519440833e-17
34.5,1.5349807917359246e-17
34.6,1.5358380415074715e-17
34.7,1.5366885859756054e-17
34.8,1.5375330098572098e-17
34.9,1.5383718978691657e-17
35.0,1.5392058347283554e-17
35.1,1.5400354051516615e-17
35.2,1.5408611938559646e-17
35.3,1.5416837855581486e-17
35.4,1.5425037649750946e-17
35.5,1.5433217168236844e-17
35.6,1.5441382258208008e-17
35.7,1.5449538766833256e-17
35.8,1.5457692541281407e-17
35.9,1.546584942872128e-17
36.0,1.5474015276321702e-17
36.1,1.5482194086790883e-17
36.2,1.5490382484994626e-17
36.3,1.5498575251338126e-17
36.4,1.5506767166226573e-17
36.5,1.5514953010065173e-17
36.6,1.5523127563259112e-17
36.7,1.5531285606213588e-17
36.8,1.55394219193338e-17
36.9,1.5547531283024943e-17
37.0,1.55556084776922e-17
37.1,1.556364828374078e-17
37.2,1.5571645481575876e-17
37.3,1.5579594851602683e-17
37.4,1.558749117422639e-17
37.5,1.55953292298522e-17
37.6,1.5603103798885306e-17
37.7,1.5610809661730905e-17
37.8,1.561844159879419e-17
37.9,1.5625994390480355e-17
38.0,1.5633462817194594e-17
38.1,1.5640841659342108e-17
38.2,1.5648125697328087e-17
38.3,1.5655309711557732e-17
38.4,1.5662388482436238e-17
38.5,1.5669356790368792e-17
38.6,1.5676209415760595e-17
38.7,1.5682941139016845e-17
38.8,1.5689546740542733e-17
38.9,1.5696021000743456e-17
39.0,1.5702358700024206e-17
39.1,1.5708554618790186e-17
39.2,1.5714603537446588e-17
39.3,1.57205002363986e-17
39.4,1.572623949605143e-17
39.5,1.573181609681026e-17
39.6,1.5737224819080293e-17
39.7,1.5742460443266728e-17
39.8,1.5747517749774758e-17
39.9,1.575239151900957e-17
40.0,1.5757076531376367e-17
40.1,1.5761569296249828e-17
40.2,1.5765873238882548e-17
40.3,1.5769993513496625e-17
40.4,1.5773935274314142e-17
40.5,1.5777703675557188e-17
40.6,1.578130387144785e-17
40.7,1.5784741016208212e-17
40.8,1.5788020264060365e-17
40.9,1.5791146769226402e-17
41.0,1.5794125685928393e-17
41.1,1.5796962168388437e-17
41.2,1.5799661370828625e-17
41.3,1.5802228447471037e-17
41.4,1.5804668552537758e-17
41.5,1.5806986840250885e-17
41.6,1.5809188464832505e-17
41.7,1.5811278580504692e-17
41.8,1.5813262341489546e-17
41.9,1.581514490200915e-17
42.0,1.581693141628559e-17
42.1,1.5818627038540953e-17
42.2,1.5820236922997334e-17
42.3,1.582176622387681e-17
42.4,1.5823220095401473e-17
42.5,1.5824603691793406e-17
42.6,1.5825922167274713e-17
42.7,1.5827180676067455e-17
42.8,1.582838437239374e-17
42.9,1.5829538410475646e-17
43.0,1.583064794453526e-17
43.1,1.5831718128794675e-17
43.2,1.5832754117475978e-17
43.3,1.583376106480125e-17
43.4,1.5834744124992583e-17
43.5,1.5835708452272063e-17
43.6,1.5836659200861777e-17
43.7,1.5837601524983808e-17
43.8,1.5838540578860253e-17
43.9,1.5839481516713194e-17
44.0,1.584042949276472e-17
44.1,1.584138966123691e-17
44.2,1.5842367176351865e-17
44.3,1.5843367192331668e-17
44.4,1.5844394863398395e-17
44.5,1.5845455343774147e-17
44.6,1.5846553787681003e-17
44.7,1.584769534934106e-17
44.8,1.5848885182976396e-17
44.9,1.5850128442809095e-17
45.0,1.5851430283061257e-17
45.1,1.5852794583262133e-17
45.2,1.5854220124169655e-17
45.3,1.585570441184892e-17
45.4,1.585724495236504e-17
45.5,1.5858839251783106e-17
45.6,1.5860484816168236e-17
45.7,1.5862179151585513e-17
45.8,1.586391976410005e-17
45.9,1.586570415977695e-17
46.0,1.5867529844681312e-17
46.1,1.5869394324878235e-17
46.2,1.5871295106432827e-17
46.3,1.5873229695410183e-17
46.4,1.5875195597875416e-17
46.5,1.587719031989362e-17
46.6,1.5879211367529892e-17
46.7,1.588125624684935e-17
46.8,1.588332246391708e-17
46.9,1.588540752479819e-17
47.0,1.5887508935557785e-17
47.1,1.5889624202260965e-17
47.2,1.5891750830972834e-17
47.3,1.5893886327758486e-17
47.4,1.589602819868303e-17
47.5,1.5898173949811573e-17
47.6,1.5900321087209207e-17
47.7,1.5902467116941032e-17
47.8,1.5904609545072164e-17
47.9,1.5906745877667695e-17
48.0,1.5908873620792724e-17
48.1,1.5910990280512365e-17
48.2,1.5913093362891705e-17
48.3,1.5915180373995865e-17
48.4,1.5917248819889928e-17
48.5,1.5919296206639005e-17
48.6,1.5921320040308202e-17
48.7,1.5923317826962614e-17
48.8,1.592528707266734e-17
48.9,1.592722528348749e-17
49.0,1.5929129965488168e-17
49.1,1.593099862473447e-17
49.2,1.5932828767291495e-17
49.3,1.5934617899224346e-17
49.4,1.593636352659814e-17
49.5,1.5938063155477965e-17
49.6,1.593971429192892e-17
49.7,1.5941314442016113e-17
49.8,1.5942861111804647e-17
49.9,1.5944351807359623e-17
50.0,1.5945784034746145e-17
50.1,1.5947155785925695e-17
50.2,1.5948466996445282e-17
50.3,1.5949718087748312e-17
50.4,1.5950909481278172e-17
50.5,1.5952041598478265e-17
50.6,1.5953114860791986e-17
50.7,1.5954129689662725e-17
50.8,1.595508650653389e-17
50.9,1.595598573284886e-17
51.0,1.5956827790051046e-17
51.1,1.595761309958384e-17
51.2,1.5958342082890635e-17
51.3,1.595901516141483e-17
51.4,1.5959632756599818e-17
51.5,1.5960195289889e-17
51.6,1.596070318272577e-17
51.7,1.5961156856553526e-17
51.8,1.5961556732815656e-17
51.9,1.5961903232955563e-17
52.0,1.5962196778416647e-17
52.1,1.5962437790642298e-17
52.2,1.5962626691075906e-17
52.3,1.596276390116088e-17
52.4,1.596284984234061e-17
52.5,1.5962884936058494e-17
52.6,1.5962869603757924e-17
52.7,1.59628042668823e-17
52.8,1.596268934687502e-17
52.9,1.5962525265179476e-17
53.0,1.5962312443239065e-17
53.1,1.5962051302497185e-17
53.2,1.5961742264397226e-17
53.3,1.5961385750382592e-17
53.4,1.5960982181896675e-17
53.5,1.596053198038287e-17
53.6,1.5960035567284577e-17
53.7,1.595949336404519e-17
53.8,1.5958905792108105e-17
53.9,1.595827327291672e-17
54.0,1.5957596227914427e-17
54.1,1.5956875078544628e-17
54.2,1.595611024625071e-17
54.3,1.595530215247608e-17
54.4,1.5954451218664126e-17
54.5,1.595355786625825e-17
54.6,1.5952622516701845e-17
54.7,1.5951645591438303e-17
54.8,1.595062751191103e-17
54.9,1.5949568699563414e-17
55.0,1.5948469575838856e-17
55.1,1.5947330562180746e-17
55.2,1.5946152080032485e-17
55.3,1.5944934550837468e-17
55.4,1.5943678396039098e-17
55.5,1.5942384037080756e-17
55.6,1.594105189540585e-17
55.7,1.593968239245777e-17
55.8,1.593827594967992e-17
55.9,1.5936832988515687e-17
56.0,1.593535393040847e-17
56.1,1.5933839196801668e-17
56.2,1.5932289209138674e-17
56.3,1.5930704388862887e-17
56.4,1.59290851574177e-17
56.5,1.592743193624651e-17
56.6,1.5925745146792716e-17
56.7,1.592402521049971e-17
56.8,1.5922272548810888e-17
56.9,1.5920487583169655e-17
57.0,1.5918670735019396e-17
57.1,1.591682242580351e-17
57.2,1.5914943076965397e-17
57.3,1.5913033109948446e-17
57.4,1.5911092946196063e-17
57.5,1.5909123007151635e-17
57.6,1.5907123714258567e-17
57.7,1.5905095488960248e-17
57.8,1.5903038752700072e-17
57.9,1.5900953926921445e-17
58.0,1.5898841433067754e-17
58.1,1.58967016925824e-17
58.2,1.589453512690878e-17
58.3,1.5892342157490278e-17
58.4,1.5890123205770313e-17
58.5,1.5887878693192257e-17
58.6,1.5885609041199526e-17
58.7,1.5883314671235503e-17
58.8,1.5880996004743586e-17
58.9,1.5878653463167177e-17
59.0,1.5876287467949668e-17
59.1,1.5873898440534455e-17
59.2,1.587148680236494e-17
59.3,1.5869052974884503e-17
59.4,1.5866597379536557e-17
59.5,1.5864120437764497e-17
59.6,1.5861622571011707e-17
59.7,1.5859104200721596e-17
59.8,1.585656574833755e-17
59.9,1.5854007635302973e-17
60.0,1.5851430283061257e-17
60.1,1.5848834112525936e-17
60.2,1.5846219542491068e-17
60.3,1.5843586991220862e-17
60.4,1.5840936876979514e-17
60.5,1.583826961803123e-17
60.6,1.58355856326402e-17
60.7,1.5832885339070633e-17
60.8,1.5830169155586727e-17
60.9,1.5827437500452682e-17
61.0,1.58246907919327e-17
61.1,1.5821929448290982e-17
61.2,1.581915388779172e-17
61.3,1.5816364528699128e-17
61.4,1.58135617892774e-17
61.5,1.5810746087790732e-17
61.6,1.5807917842503326e-17
61.7,1.580507747167939e-17
61.8,1.5802225393583117e-17
61.9,1.5799362026478713e-17
62.0,1.5796487788630366e-17
62.1,1.5793603098302292e-17
62.2,1.5790708373758688e-17
62.3,1.5787804033263743e-17
62.4,1.578489049508167e-17
62.5,1.578196817747667e-17
62.6,1.5779037498712932e-17
62.7,1.5776098877054665e-17
62.8,1.5773152730766064e-17
62.9,1.577019947811134e-17
63.0,1.5767239537354683e-17
63.1,1.5764273326760292e-17
63.2,1.576130126459238e-17
63.3,1.5758323769115134e-17
63.4,1.5755341258592766e-17
63.5,1.5752354151289464e-17
63.6,1.5749362865469435e-17
63.7,1.5746367819396885e-17
63.8,1.5743369431336004e-17
63.9,1.5740368119550998e-17
64.0,1.5737364302306068e-17
64.1,1.5734358397865412e-17
64.2,1.5731350824493228e-17
64.3,1.5728342000453728e-17
64.4,1.5725332344011095e-17
64.5,1.5722322273429547e-17
64.6,1.5719312206973272e-17
64.7,1.5716302562906468e-17
64.8,1.5713293759493355e-17
64.9,1.571028621499811e-17
65.0,1.5707280347684947e-17
65.1,1.5704276575818063e-17
65.2,1.5701275317661658e-17
65.3,1.5698276991479935e-17
65.4,1.5695282015537093e-17
65.5,1.569229080809733e-17
65.6,1.568930378742485e-17
65.7,1.5686321371783846e-17
65.8,1.5683343979438532e-17
65.9,1.5680372028653098e-17
66.0,1.5677405937691747e-17
66.1,1.5674446124818678e-17
66.2,1.567149300829809e-17
66.3,1.566854700639419e-17
66.4,1.5665608537371177e-17
66.5,1.5662678019493247e-17
66.6,1.5659755871024598e-17
66.7,1.5656842510229443e-17
66.8,1.5653938355371967e-17
66.9,1.5651043824716384e-17
67.0,1.5648159336526882e-17
67.1,1.5645285309067676e-17
67.2,1.564242216060295e-17
67.3,1.5639570309396917e-17
67.4,1.5636730173713772e-17
67.5,1.5633902171817714e-17
67.6,1.563108672197295e-17
67.7,1.5628284242443673e-17
67.8,1.5625495151494088e-17
67.9,1.562271986738839e-17
68.0,1.561995880839079e-17
68.1,1.561721239276548e-17
68.2,1.561448103877666e-17
68.3,1.5611765164688537e-17
68.4,1.5609065188765298e-17
68.5,1.560638152927116e-17
68.6,1.5603714604470316e-17
68.7,1.5601064832626968e-17
68.8,1.5598432632005308e-17
68.9,1.559581842086955e-17
69.0,1.5593222617483884e-17
69.1,1.5590645640112512e-17
69.2,1.5588087907019644e-17
69.3,1.5585549836469465e-17
69.4,1.5583031846726188e-17
69.5,1.558053435605401e-17
69.6,1.557805778271713e-17
69.7,1.5575602544979744e-17
69.8,1.5573169061106057e-17
69.9,1.5570757749360274e-17
70.0,1.5568369028006592e-17
70.1,1.5566003179576397e-17
70.2,1.5563659943669835e-17
70.3,1.5561338924154236e-17
70.4,1.5559039724896932e-17
70.5,1.5556761949765267e-17
70.6,1.555450520262656e-17
70.7,1.555226908734815e-17
70.8,1.555005320779737e-17
70.9,1.5547857167841545e-17
71.0,1.5545680571348013e-17
71.1,1.5543523022184112e-17
71.2,1.5541384124217164e-17
71.3,1.553926348131451e-17
71.4,1.5537160697343477e-17
71.5,1.5535075376171402e-17
71.6,1.5533007121665608e-17
71.7,1.5530955537693445e-17
71.8,1.5528920228122227e-17
71.9,1.5526900796819298e-17
72.0,1.5524896847651986e-17
72.1,1.5522907984487622e-17
72.2,1.5520933811193545e-17
72.3,1.5518973931637085e-17
72.4,1.551702794968557e-17
72.5,1.5515095469206337e-17
72.6,1.5513176094066718e-17
72.7,1.5511269428134038e-17
72.8,1.5509375075275647e-17
72.9,1.5507492639358858e-17
73.0,1.5505621724251015e-17
73.1,1.5503761933819447e-17
73.2,1.550191287193149e-17
73.3,1.550007414245447e-17
73.4,1.549824534925573e-17
73.5,1.5496426096202586e-17
73.6,1.5494615987162388e-17
73.7,1.5492814626002455e-17
73.8,1.5491021616590135e-17
73.9,1.548923656279274e-17
74.0,1.5487459068477616e-17
74.1,1.548568873751209e-17
74.2,1.5483925173763507e-17
74.3,1.5482167981099185e-17
74.4,1.5480416763386458e-17
74.5,1.5478671124492664e-17
74.6,1.5476930668285136e-17
74.7,1.54751949986312e-17
74.8,1.5473463719398194e-17
74.9,1.5471736434453448e-17
75.0,1.5470012747664295e-17
75.1,1.546829226289807e-17
75.2,1.5466574584022103e-17
75.3,1.546485931490373e-17
75.4,1.5463146059410275e-17
75.5,1.5461434421409078e-17
75.6,1.545972400476747e-17
75.7,1.545801441335278e-17
75.8,1.5456305251032352e-17
75.9,1.5454596121673502e-17
76.0,1.545288662914357e-17
76.1,1.5451176377309893e-17
76.2,1.5449464970039797e-17
76.3,1.544775201120062e-17
76.4,1.5446037104659688e-17
76.5,1.544431985428434e-17
76.6,1.5442599863941904e-17
76.7,1.5440876737499717e-17
76.8,1.5439150078825105e-17
76.9,1.5437419491785406e-17
77.0,1.5435684580247952e-17
77.1,1.5433944948080066e-17
77.2,1.54322001991491e-17
77.3,1.5430449937322367e-17
77.4,1.5428693766467212e-17
77.5,1.5426931290450966e-17
77.6,1.5425162113140946e-17
77.7,1.542338583840451e-17
77.8,1.5421602070108975e-17
77.9,1.5419810412121672e-17
78.0,1.541801046830994e-17
78.1,1.541620184254111e-17
78.2,1.5414384138682513e-17
78.3,1.5412556960601484e-17
78.4,1.5410719912165352e-17
78.5,1.5408872597241454e-17
78.6,1.5407014619697114e-17
78.7,1.5405145583399678e-17
78.8,1.5403265092216464e-17
78.9,1.5401372750014815e-17
79.0,1.5399468160662058e-17
79.1,1.539755092802553e-17
79.2,1.539562065597256e-17
79.3,1.5393676948370482e-17
79.4,1.5391719409086625e-17
79.5,1.5389747641988327e-17
79.6,1.5387761250942918e-17
79.7,1.538575983981773e-17
79.8,1.538374301248009e-17
79.9,1.538171037279734e-17
80.0,1.5379661524636817e-17
80.1,1.537759614355819e-17
80.2,1.5375514191890568e-17
80.3,1.537341570365539e-17
80.4,1.5371300712874117e-17
80.5,1.536916925356819e-17
80.6,1.5367021359759063e-17
80.7,1.5364857065468184e-17
80.8,1.5362676404717003e-17
80.9,1.536047941152696e-17
81.0,1.5358266119919517e-17
81.1,1.5356036563916123e-17
81.2,1.535379077753822e-17
81.3,1.5351528794807258e-17
81.4,1.5349250649744692e-17
81.5,1.5346956376371963e-17
81.6,1.5344646008710528e-17
81.7,1.5342319580781835e-17
81.8,1.5339977126607332e-17
81.9,1.5337618680208465e-17
82.0,1.5335244275606687e-17
82.1,1.5332853946823448e-17
82.2,1.5330447727880195e-17
82.3,1.532802565279838e-17
82.4,1.5325587755599448e-17
82.5,1.5323134070304852e-17
82.6,1.532066463093604e-17
82.7,1.531817947151447e-17
82.8,1.5315678626061567e-17
82.9,1.5313162128598807e-17
83.0,1.5310630013147624e-17
83.1,1.5308082313729476e-17
83.2,1.530551906436581e-17
83.3,1.5302940299078066e-17
83.4,1.5300346051887703e-17
83.5,1.529773635681617e-17
83.6,1.5295111247884915e-17
83.7,1.529247075911539e-17
83.8,1.5289814924529037e-17
83.9,1.5287143778147307e-17
84.0,1.5284457353991652e-17
84.1,1.5281755686083525e-17
84.2,1.5279038808444368e-17
84.3,1.5276306755095637e-17
84.4,1.5273559560058772e-17
84.5,1.5270797257355233e-17
84.6,1.5268019881006463e-17
84.7,1.5265227465033918e-17
84.8,1.5262420043459037e-17
84.9,1.5259597650303276e-17
85.0,1.525676031958808e-17
85.1,1.5253908085334903e-17
85.2,1.5251040981565193e-17
85.3,1.52481590423004e-17
85.4,1.5245262301561966e-17
85.5,1.5242350793371354e-17
85.6,1.5239424551750003e-17
85.7,1.5236483610719366e-17
85.8,1.5233528004300888e-17
85.9,1.5230557766516023e-17
86.0,1.5227572931386222e-17
86.1,1.5224573532932926e-17
86.2,1.5221559605177595e-17
86.3,1.5218531182141667e-17
86.4,1.5215488297846598e-17
86.5,1.521243098631384e-17
86.6,1.5209359281564837e-17
86.7,1.5206273217621044e-17
86.8,1.5203172828503903e-17
86.9,1.5200058148234867e-17
87.0,1.519692921083538e-17
87.1,1.5193786050326904e-17
87.2,1.519062870073088e-17
87.3,1.5187457196068754e-17
87.4,1.518427157036198e-17
87.5,1.518107185763201e-17
87.6,1.5177858091900285e-17
87.7,1.5174630307188264e-17
87.8,1.517138853751739e-17
87.9,1.5168132816909112e-17
88.0,1.5164863179384886e-17
88.1,1.5161579658966154e-17
88.2,1.5158282289674365e-17
88.3,1.515497110553097e-17
88.4,1.5151646140557422e-17
88.5,1.5148307428775172e-17
88.6,1.514495500420566e-17
88.7,1.5141588900870343e-17
88.8,1.5138209152790668e-17
88.9,1.513481579398808e-17
89.0,1.5131408858484036e-17
89.1,1.5127988380299983e-17
89.2,1.5124554393457363e-17
89.3,1.5121106931977637e-17
89.4,1.5117646029882242e-17
89.5,1.5114171721192638e-17
89.6,1.511068403993027e-17
89.7,1.5107183020116594e-17
89.8,1.5103668695773045e-17
89.9,1.5100141100921082e-17
90.0,1.509660026958215e-17
90.1,1.5093046273448606e-17
90.2,1.5089479334896417e-17
90.3,1.5085899713972447e-17
90.4,1.5082307670723573e-17
90.5,1.5078703465196662e-17
90.6,1.507508735743859e-17
90.7,1.5071459607496214e-17
90.8,1.506782047541642e-17
90.9,1.506417022124606e-17
91.0,1.506050910503203e-17
91.1,1.505683738682117e-17
91.2,1.5053155326660375e-17
91.3,1.5049463184596504e-17
91.4,1.504576122067643e-17
91.5,1.5042049694947017e-17
91.6,1.5038328867455145e-17
91.7,1.5034598998247676e-17
91.8,1.503086034737149e-17
91.9,1.5027113174873444e-17
92.0,1.502335774080042e-17
92.1,1.5019594305199277e-17
92.2,1.5015823128116902e-17
92.3,1.5012044469600145e-17
92.4,1.500825858969589e-17
92.5,1.5004465748451007e-17
92.6,1.5000666205912358e-17
92.7,1.499686022212682e-17
92.8,1.499304805714126e-17
92.9,1.498922997100255e-17
93.0,1.498540622375756e-17
93.1,1.498157707545316e-17
93.2,1.497774278613622e-17
93.3,1.4973903615853614e-17
93.4,1.4970059824652203e-17
93.5,1.4966211672578862e-17
93.6,1.4962359419680466e-17
93.7,1.4958503326003884e-17
93.8,1.4954643651595978e-17
93.9,1.4950780656503622e-17
94.0,1.4946914600773697e-17
94.1,1.4943045744453052e-17
94.2,1.493917434758858e-17
94.3,1.4935300670227138e-17
94.4,1.4931424972415598e-17
94.5,1.492754751420083e-17
94.6,1.4923668555629705e-17
94.7,1.4919788356749097e-17
