energy_eV,cross_section_cm2
36.5,4.416529758424136e-18
36.6,4.423824875837868e-18
36.7,4.43121843598524e-18
36.8,4.438708844932804e-18
36.9,4.446294508747109e-18
37.0,4.453973833494711e-18
37.1,4.461745225242158e-18
37.2,4.469607090056003e-18
37.3,4.477557834002797e-18
37.4,4.485595863149091e-18
37.5,4.493719583561437e-18
37.6,4.5019274013063875e-18
37.7,4.510217722450492e-18
37.8,4.518588953060303e-18
37.9,4.527039499202371e-18
38.0,4.535567766943249e-18
38.1,4.544172162349488e-18
38.2,4.5528510914876396e-18
38.3,4.561602960424253e-18
38.4,4.570426175225883e-18
38.5,4.579319141959079e-18
38.6,4.588280266690394e-18
38.7,4.597307955486377e-18
38.8,4.606400614413581e-18
38.9,4.615556649538558e-18
39.0,4.624774466927859e-18
39.1,4.634052472648035e-18
39.2,4.643389072765638e-18
39.3,4.6527826733472186e-18
39.4,4.6622316804593305e-18
39.5,4.671734500168522e-18
39.6,4.681289538541346e-18
39.7,4.690895201644355e-18
39.8,4.7005498955440995e-18
39.9,4.710252026307131e-18
40.0,4.72e-18
40.1,4.729792297709333e-18
40.2,4.739627700602039e-18
40.3,4.749505064865105e-18
40.4,4.759423246685515e-18
40.5,4.7693811022502526e-18
40.6,4.779377487746305e-18
40.7,4.789411259360654e-18
40.8,4.799481273280286e-18
40.9,4.809586385692186e-18
41.0,4.8197254527833365e-18
41.1,4.829897330740724e-18
41.2,4.840100875751335e-18
41.3,4.85033494400215e-18
41.4,4.860598391680156e-18
41.5,4.870890074972337e-18
41.6,4.881208850065678e-18
41.7,4.891553573147164e-18
41.8,4.90192310040378e-18
41.9,4.912316288022509e-18
42.0,4.922731992190335e-18
42.1,4.9331690690942465e-18
42.2,4.943626374921226e-18
42.3,4.9541027658582584e-18
42.4,4.964597098092327e-18
42.5,4.975108227810418e-18
42.6,4.985635011199516e-18
42.7,4.996176304446605e-18
42.8,5.00673096373867e-18
42.9,5.017297845262696e-18
43.0,5.027875805205667e-18
43.1,5.038463699754568e-18
43.2,5.0490603850963845e-18
43.3,5.0596647174180994e-18
43.4,5.070275552906699e-18
43.5,5.080891747749166e-18
43.6,5.091512158132487e-18
43.7,5.102135640243646e-18
43.8,5.112761050269629e-18
43.9,5.123387244397418e-18
44.0,5.134013078813999e-18
44.1,5.1446374097063565e-18
44.2,5.1552590932614764e-18
44.3,5.165876985666342e-18
44.4,5.176489943107939e-18
44.5,5.1870968217732495e-18
44.6,5.19769647784926e-18
44.7,5.208287767522957e-18
44.8,5.2188695469813225e-18
44.9,5.229440672411342e-18
45.0,5.240000000000001e-18
45.1,5.2505464847673705e-18
45.2,5.261079477065873e-18
45.3,5.271598426081019e-18
45.4,5.2821027809983174e-18
45.5,5.2925919910032786e-18
45.6,5.303065505281413e-18
45.7,5.3135227730182305e-18
45.8,5.323963243399239e-18
45.9,5.334386365609951e-18
46.0,5.344791588835874e-18
46.1,5.3551783622625204e-18
46.2,5.3655461350753974e-18
46.3,5.375894356460017e-18
46.4,5.386222475601888e-18
46.5,5.3965299416865196e-18
46.6,5.406816203899424e-18
46.7,5.4170807114261084e-18
46.8,5.427322913452085e-18
